order_id,zone,merchant_name,assigned,assigned_driver_id,assigned_driver_name,offer_amount,effective_pay_per_mile,total_economic_miles,total_minutes,status,reason,zone_pressure_multiplier
ORD-001561,short_north,Starbucks,True,DRV-0131,Driver 131,28.96,4.46,6.5,26.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001562,beechwold,Ritzy's,True,DRV-0139,Driver 139,30.19,4.46,6.77,27.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001563,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,30.21,6.1,4.95,27.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001564,osu,Taco Bell,True,DRV-0007,Driver 7,40.51,5.74,7.06,26.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001565,osu,Taco Bell,True,DRV-0007,Driver 7,37.19,5.57,6.68,29.14,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001566,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,35.37,5.21,6.79,30.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001567,beechwold,Kroger,True,DRV-0139,Driver 139,37.26,6.27,5.94,39.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001568,short_north,Chipotle,True,DRV-0131,Driver 131,44.08,5.48,8.04,13.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001569,worthington,McDonald's,True,DRV-0108,Driver 108,41.11,6.07,6.77,41.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001570,clintonville,Pizza Hut,True,DRV-0064,Driver 64,26.12,5.49,4.76,22.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001571,clintonville,McDonald's,True,DRV-0064,Driver 64,35.67,5.17,6.9,38.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001572,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,29.75,4.03,7.39,26.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001573,worthington,Kroger,True,DRV-0108,Driver 108,46.2,4.81,9.61,15.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001574,worthington,Chipotle,True,DRV-0108,Driver 108,27.48,7.12,3.86,24.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001575,clintonville,Kroger,True,DRV-0064,Driver 64,36.76,5.4,6.81,23.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001576,osu,Taco Bell,True,DRV-0007,Driver 7,36.98,6.01,6.15,30.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001577,ua_edge,McDonald's,True,DRV-0034,Driver 34,45.5,4.31,10.55,28.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001578,dublin_edge,Starbucks,True,DRV-0108,Driver 108,41.61,4.8,8.66,29.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001579,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,37.21,4.14,8.98,34.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001580,osu,Pizza Hut,True,DRV-0007,Driver 7,35.41,5.62,6.3,33.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001581,ua_edge,Kroger,True,DRV-0034,Driver 34,35.56,4.47,7.96,26.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001582,worthington,Wendy's,True,DRV-0108,Driver 108,29.65,5.78,5.13,29.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001583,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,44.08,4.08,10.8,31.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001584,osu,Starbucks,True,DRV-0007,Driver 7,27.49,5.03,5.46,34.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001585,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,42.96,5.03,8.54,35.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001586,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,32.57,5.48,5.94,26.47,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001587,clintonville,Chipotle,True,DRV-0064,Driver 64,35.43,4.46,7.95,27.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001588,clintonville,Starbucks,True,DRV-0064,Driver 64,31.35,5.1,6.15,32.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001589,short_north,Starbucks,True,DRV-0131,Driver 131,44.86,5.82,7.71,30.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001590,beechwold,McDonald's,True,DRV-0139,Driver 139,35.75,4.64,7.7,26.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001591,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,37.92,5.12,7.4,29.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001592,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,51.0,5.16,9.88,36.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001593,northland,Taco Bell,True,DRV-0017,Driver 17,48.36,4.97,9.73,29.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001594,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,41.11,5.26,7.81,20.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001595,short_north,Chipotle,True,DRV-0131,Driver 131,34.5,5.11,6.75,20.96,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001596,ua_edge,Ritzy's,True,DRV-0034,Driver 34,26.55,6.54,4.06,33.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001597,osu,Kroger,True,DRV-0007,Driver 7,30.47,6.14,4.96,31.77,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001598,northland,Chipotle,True,DRV-0017,Driver 17,30.7,5.26,5.84,22.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001599,northland,Starbucks,True,DRV-0017,Driver 17,28.78,5.12,5.62,29.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001600,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,33.84,5.12,6.61,33.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001601,ua_edge,Kroger,True,DRV-0034,Driver 34,28.73,4.55,6.32,24.79,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001602,short_north,Starbucks,True,DRV-0131,Driver 131,29.61,4.53,6.53,17.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001603,short_north,McDonald's,True,DRV-0131,Driver 131,36.03,6.52,5.53,31.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001604,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,32.6,4.88,6.68,19.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001605,northland,Wendy's,True,DRV-0017,Driver 17,32.79,4.21,7.78,23.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001606,beechwold,Starbucks,True,DRV-0139,Driver 139,46.03,5.43,8.48,33.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001607,ua_edge,Taco Bell,True,DRV-0034,Driver 34,32.72,4.72,6.93,34.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001608,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,28.16,6.89,4.09,27.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001609,osu,Taco Bell,True,DRV-0007,Driver 7,44.69,5.17,8.65,24.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001610,beechwold,Ritzy's,True,DRV-0139,Driver 139,36.26,4.73,7.66,19.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001611,clintonville,Pizza Hut,True,DRV-0064,Driver 64,41.82,5.18,8.08,26.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001612,worthington,Taco Bell,True,DRV-0108,Driver 108,40.3,6.01,6.71,27.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001613,clintonville,Starbucks,True,DRV-0064,Driver 64,36.9,4.31,8.57,24.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001614,worthington,Kroger,True,DRV-0108,Driver 108,33.85,6.0,5.64,29.38,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001615,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,27.2,5.14,5.29,20.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001616,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,32.75,4.49,7.29,23.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001617,worthington,Kroger,True,DRV-0108,Driver 108,41.55,4.74,8.76,25.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001618,osu,McDonald's,True,DRV-0007,Driver 7,34.59,4.94,7.0,29.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001619,beechwold,Taco Bell,True,DRV-0139,Driver 139,45.74,4.6,9.94,22.73,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001620,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,44.14,5.01,8.81,35.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001621,beechwold,Pizza Hut,True,DRV-0139,Driver 139,35.9,5.34,6.72,27.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001622,northland,Chipotle,True,DRV-0017,Driver 17,24.43,4.5,5.43,30.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001623,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,48.33,4.48,10.79,26.43,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001624,osu,Chipotle,True,DRV-0007,Driver 7,29.83,7.55,3.95,19.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001625,clintonville,Chipotle,True,DRV-0064,Driver 64,28.51,5.54,5.15,42.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001626,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,39.31,4.48,8.78,33.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001627,northland,McDonald's,True,DRV-0017,Driver 17,34.34,4.12,8.34,37.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001628,osu,Starbucks,True,DRV-0007,Driver 7,44.54,5.3,8.41,32.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001629,osu,McDonald's,True,DRV-0007,Driver 7,27.3,5.99,4.56,30.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001630,short_north,Pizza Hut,True,DRV-0131,Driver 131,36.71,5.41,6.78,20.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001631,ua_edge,Awadh India Restaurant,True,DRV-0034,Driver 34,39.85,5.36,7.43,34.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001632,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,31.35,7.72,4.06,39.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001633,clintonville,Wendy's,True,DRV-0064,Driver 64,32.69,6.52,5.01,35.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001634,short_north,Starbucks,True,DRV-0131,Driver 131,33.06,7.57,4.37,35.62,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001635,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,38.5,4.3,8.96,24.14,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001636,ua_edge,Pizza Hut,True,DRV-0034,Driver 34,28.15,5.4,5.21,28.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001637,dublin_edge,Taco Bell,True,DRV-0108,Driver 108,41.91,5.19,8.07,17.96,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001638,clintonville,Starbucks,True,DRV-0064,Driver 64,24.68,4.65,5.31,13.88,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001639,osu,Taco Bell,True,DRV-0007,Driver 7,38.75,4.95,7.83,24.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001640,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,38.09,5.13,7.42,23.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001641,osu,Ritzy's,True,DRV-0007,Driver 7,24.33,6.35,3.83,35.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001642,northland,Ritzy's,True,DRV-0017,Driver 17,34.63,5.18,6.69,28.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001643,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,32.6,4.2,7.76,22.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001644,clintonville,Pizza Hut,True,DRV-0064,Driver 64,32.48,3.83,8.49,37.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001645,clintonville,Chipotle,True,DRV-0064,Driver 64,32.94,5.01,6.57,30.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001646,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,48.88,4.66,10.5,37.73,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001647,worthington,Chipotle,True,DRV-0108,Driver 108,27.36,5.07,5.4,16.38,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001648,clintonville,Starbucks,True,DRV-0064,Driver 64,19.63,7.04,2.79,15.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001649,clintonville,Ritzy's,True,DRV-0064,Driver 64,29.04,4.65,6.24,20.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001650,northland,Starbucks,True,DRV-0017,Driver 17,40.77,5.21,7.82,35.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001651,worthington,Kroger,True,DRV-0108,Driver 108,37.65,4.62,8.15,28.77,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001652,northland,McDonald's,True,DRV-0017,Driver 17,28.51,5.05,5.65,23.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001653,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,37.93,5.17,7.33,28.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001654,worthington,Chipotle,True,DRV-0108,Driver 108,29.59,5.63,5.26,38.79,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001655,beechwold,Starbucks,True,DRV-0139,Driver 139,37.07,6.04,6.14,24.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001656,beechwold,Starbucks,True,DRV-0139,Driver 139,45.36,5.54,8.19,23.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001657,short_north,Wendy's,True,DRV-0131,Driver 131,39.06,6.39,6.11,36.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001658,beechwold,Chipotle,True,DRV-0139,Driver 139,37.98,5.27,7.21,28.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001659,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,29.5,5.52,5.34,26.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001660,dublin_edge,Chipotle,True,DRV-0108,Driver 108,37.63,4.99,7.54,31.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001661,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,39.38,5.63,6.99,25.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001662,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,32.15,6.17,5.21,36.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001663,ua_edge,Kroger,True,DRV-0034,Driver 34,25.25,5.64,4.48,26.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001664,clintonville,Kroger,True,DRV-0064,Driver 64,28.07,4.77,5.88,32.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001665,worthington,Kroger,True,DRV-0108,Driver 108,45.56,5.52,8.25,27.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001666,worthington,McDonald's,True,DRV-0108,Driver 108,34.59,5.53,6.26,32.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001667,northland,McDonald's,True,DRV-0017,Driver 17,25.56,5.67,4.51,30.19,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001668,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,33.93,7.0,4.85,22.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001669,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,49.24,5.45,9.04,31.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001670,worthington,Pizza Hut,True,DRV-0108,Driver 108,45.66,5.61,8.14,34.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001671,short_north,Kroger,True,DRV-0131,Driver 131,39.95,6.12,6.53,29.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001672,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,32.45,4.17,7.79,32.14,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001673,clintonville,Starbucks,True,DRV-0064,Driver 64,35.79,4.46,8.02,28.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001674,short_north,Starbucks,True,DRV-0131,Driver 131,37.15,5.38,6.91,26.01,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001675,clintonville,Chipotle,True,DRV-0064,Driver 64,36.25,4.39,8.25,31.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001676,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,37.84,5.31,7.12,21.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001677,short_north,Pizza Hut,True,DRV-0131,Driver 131,33.82,5.88,5.75,22.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001678,clintonville,McDonald's,True,DRV-0064,Driver 64,24.65,7.19,3.43,36.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001679,worthington,Ritzy's,True,DRV-0108,Driver 108,30.4,4.94,6.15,28.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001680,clintonville,Taco Bell,True,DRV-0064,Driver 64,28.03,4.54,6.17,20.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001681,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,36.03,4.37,8.25,18.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001682,ua_edge,Wendy's,True,DRV-0034,Driver 34,25.72,7.7,3.34,23.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001683,worthington,Kroger,True,DRV-0108,Driver 108,32.9,7.74,4.25,44.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001684,short_north,Pizza Hut,True,DRV-0131,Driver 131,33.77,6.44,5.24,29.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001685,osu,Pizza Hut,True,DRV-0007,Driver 7,30.03,6.3,4.77,34.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001686,dublin_edge,McDonald's,True,DRV-0108,Driver 108,43.08,4.86,8.86,39.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001687,dublin_edge,McDonald's,True,DRV-0108,Driver 108,24.18,8.7,2.78,24.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001688,osu,Starbucks,True,DRV-0007,Driver 7,40.04,5.23,7.66,22.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001689,short_north,Ritzy's,True,DRV-0131,Driver 131,25.4,4.84,5.25,19.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001690,worthington,Taco Bell,True,DRV-0108,Driver 108,31.76,7.06,4.5,24.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001691,short_north,Taco Bell,True,DRV-0131,Driver 131,44.17,4.74,9.32,20.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001692,northland,Starbucks,True,DRV-0017,Driver 17,41.54,5.03,8.26,34.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001693,worthington,Starbucks,True,DRV-0108,Driver 108,45.3,6.44,7.03,34.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001694,worthington,McDonald's,True,DRV-0108,Driver 108,27.0,7.74,3.49,28.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001695,worthington,Kroger,True,DRV-0108,Driver 108,38.48,5.43,7.09,35.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001696,short_north,Wendy's,True,DRV-0131,Driver 131,30.41,5.14,5.92,19.1,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001697,worthington,McDonald's,True,DRV-0108,Driver 108,36.18,5.58,6.48,27.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001698,short_north,Kroger,True,DRV-0131,Driver 131,30.72,5.67,5.42,23.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001699,beechwold,McDonald's,True,DRV-0139,Driver 139,20.29,5.11,3.97,18.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001700,short_north,Wendy's,True,DRV-0131,Driver 131,33.23,4.55,7.3,13.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001701,clintonville,Chipotle,True,DRV-0064,Driver 64,30.87,5.22,5.91,29.68,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001702,worthington,Ritzy's,True,DRV-0108,Driver 108,33.67,6.6,5.1,19.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001703,short_north,Ritzy's,True,DRV-0131,Driver 131,36.38,7.08,5.14,28.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001704,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,39.52,4.39,9.0,26.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001705,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,32.41,7.55,4.29,39.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001706,worthington,Wendy's,True,DRV-0108,Driver 108,29.75,6.21,4.79,36.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001707,worthington,Taco Bell,True,DRV-0108,Driver 108,36.77,5.71,6.44,20.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001708,northland,Starbucks,True,DRV-0017,Driver 17,26.15,4.77,5.48,29.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001709,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,28.08,4.61,6.09,15.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001710,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,35.49,6.65,5.34,25.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001711,ua_edge,Ritzy's,True,DRV-0034,Driver 34,36.3,3.93,9.24,15.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001712,beechwold,Ritzy's,True,DRV-0139,Driver 139,30.96,4.95,6.25,35.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001713,osu,Pizza Hut,True,DRV-0007,Driver 7,38.91,4.96,7.85,29.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001714,worthington,Kroger,True,DRV-0108,Driver 108,26.56,7.77,3.42,31.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001715,osu,Ritzy's,True,DRV-0007,Driver 7,41.34,4.66,8.88,29.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001716,osu,Ritzy's,True,DRV-0007,Driver 7,35.9,6.56,5.47,32.82,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001717,short_north,Kroger,True,DRV-0131,Driver 131,41.3,4.2,9.83,18.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001718,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,41.05,5.69,7.22,29.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001719,worthington,Wendy's,True,DRV-0108,Driver 108,27.15,6.34,4.28,25.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001720,northland,McDonald's,True,DRV-0017,Driver 17,22.39,5.53,4.05,27.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001721,short_north,McDonald's,True,DRV-0131,Driver 131,33.06,4.79,6.9,25.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001722,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,21.49,6.12,3.51,24.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001723,worthington,Chipotle,True,DRV-0108,Driver 108,51.39,5.62,9.15,33.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001724,worthington,Pizza Hut,True,DRV-0108,Driver 108,44.0,4.88,9.02,28.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001725,northland,McDonald's,True,DRV-0017,Driver 17,23.9,5.33,4.48,22.96,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001726,clintonville,Pizza Hut,True,DRV-0064,Driver 64,33.66,4.49,7.49,24.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001727,ua_edge,McDonald's,True,DRV-0034,Driver 34,33.1,4.75,6.97,30.73,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001728,worthington,Taco Bell,True,DRV-0108,Driver 108,38.46,4.39,8.76,27.41,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001729,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,42.61,4.88,8.73,33.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001730,northland,Pizza Hut,True,DRV-0017,Driver 17,30.36,5.15,5.89,36.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001731,northland,Taco Bell,True,DRV-0017,Driver 17,33.15,4.38,7.56,36.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001732,short_north,McDonald's,True,DRV-0131,Driver 131,29.48,5.96,4.95,23.47,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001733,short_north,Kroger,True,DRV-0131,Driver 131,27.17,6.52,4.17,30.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001734,worthington,Wendy's,True,DRV-0108,Driver 108,45.36,5.02,9.04,40.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001735,northland,Chipotle,True,DRV-0017,Driver 17,31.76,5.83,5.45,37.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
